1.1591894304,0.0607348420008,-1
-0.652139580985,1.46968757487,-1
-0.497999282792,0.665469251524,-1
-0.623695045268,0.816274147816,-1
0.131162953984,-0.249166207796,-1
-0.276054128856,1.22512020373,-1
0.772752845209,1.31750227313,-1
0.713991551783,1.40808145699,-1
0.980089582838,0.281937141058,-1
0.805772870244,-0.854132205888,-1
0.284012723457,0.0444208121045,-1
-0.830333935639,-0.716400852736,-1
0.810589694143,0.372737248143,-1
-0.0302696138431,-0.758680418976,-1
-0.832879234911,0.918011738604,-1
-0.991296403343,0.641397088871,-1
-0.497925403223,0.337124127133,-1
-0.460798336419,-0.594629577781,-1
1.49000747101,0.759625716302,-1
0.859876971135,-0.53962247655,-1
