2.32649065562,2.66903307969,1
3.5576348632,3.48788327718,1
4.15784437542,2.87603552421,1
4.75158302995,3.91642589038,1
3.45418759001,2.42730766697,1
3.53860762867,2.39354627959,1
4.82797227402,2.34471890788,1
3.35218622917,3.30519149713,1
2.02757765686,2.22814348133,1
4.64314499402,3.48716682389,1
3.1611932951,3.62338339972,1
4.50499961094,3.65544587269,1
2.5927701002,1.94585886,1
4.72375920463,3.51296408631,1
2.31303064336,2.3841265996,1
4.26559624944,1.93364250561,1
3.89046959383,3.60352065781,1
4.84521924026,3.48257107926,1
2.10317196095,2.01506362097,1
4.46973260747,3.88175136062,1
